sessions,total_return,cagr,vol,sharpe,max_dd,transactions,round_trips,exposure,max_gross,end_value,sym_a,sym_b,lookback,entry_z,exit_z,is_sharpe,is_total_return
311,0.06944817272320947,0.055912254487873625,0.04768326232901842,1.1648236077154803,-0.023662204744166915,16,4,0.2990353697749196,0.9478452902566574,106944.81727232096,COP,CVX,90,2.0,0.5,0.016006251398852346,-0.0017944187397289646
311,0.06624141868572964,0.05334601287489549,0.04896248280462949,1.0859170577450654,-0.031794338465675365,26,6,0.19292604501607716,1.0023043417598916,106624.14186857297,AMZN,GOOG,32,2.5,0.5,1.1790321685428526,0.18928593276798789
311,-0.015657382328179925,-0.012705971340308153,0.07745676672330316,-0.1265311466003326,-0.0985305259181396,34,8,0.2797427652733119,0.995705237960235,98434.261767182,XLE,XLI,36,2.0,0.5,1.0799128125883626,0.1155975862884493
