,top1,top3,top5,top10,all
2026-04-02 20:00:00+00:00,0.008414581272750724,0.005607644320433681,0.004356333086591031,0.00260188654329552,-0.0011553672325102155
2026-04-06 20:00:00+00:00,-0.0019144220527962943,-0.0015148744776771058,-0.004445556636907625,-0.0010816405929226466,0.0011022804190093925
2026-04-07 20:00:00+00:00,0.08240099113143662,0.022310175641843063,0.013386105385105837,0.004690508227370551,-0.0012975754078572014
2026-04-08 20:00:00+00:00,-0.002765442309429154,0.002818185896856973,0.0016909115381141839,0.013440495946738702,0.016307706836201075
2026-04-09 20:00:00+00:00,0.0025245000000000298,0.001228700000000008,0.0006561668805109765,0.0014653833824616954,0.002294108934983914
2026-04-10 20:00:00+00:00,-0.0022308733047583834,-0.008318224593008287,-0.01402820258304827,-0.008156197367658683,-0.00059222979405183
2026-04-13 20:00:00+00:00,0.0,0.0,-0.0021007805156159558,-0.0013592714841160719,0.007711882537227618
2026-04-14 20:00:00+00:00,-0.01099231082930787,-0.0036641036097692903,-0.0004072247613852195,-0.00013165619700876316,0.006018959116569425
2026-04-15 20:00:00+00:00,-0.000415800000000072,-0.000138600000000024,0.006854099999999963,0.004479744160728117,0.011786401741206135
2026-04-16 20:00:00+00:00,0.0069201000000000835,0.0006918411175812888,-0.0012269753294512336,0.0027624117983669756,0.0015600926961047445
2026-04-17 20:00:00+00:00,0.01933132869128881,0.008087115210877419,0.011860149117302297,0.007319704255121286,0.0017034927993834512
2026-04-20 20:00:00+00:00,0.0,-0.008855241366470668,-0.003972685203173966,-7.630511555129643e-05,-0.002235855059128078
2026-04-21 20:00:00+00:00,0.0,-0.011719403178045018,-0.01157376235783894,-0.005407382485159919,-0.007777477519421341
2026-04-22 20:00:00+00:00,0.0,0.02917418458756837,0.017504510752541023,0.009773631281414275,0.00457022953346868
2026-04-23 20:00:00+00:00,0.0,-0.009972600329256015,-0.00827244021323328,-0.005388256675915387,-0.010152428692150375
2026-04-24 20:00:00+00:00,0.0,-0.00344299999999997,-0.0016222801863759913,-0.0005900401963914989,0.0019011836638543928
2026-04-27 20:00:00+00:00,0.004448222924878723,-0.005106263254826103,-0.002857838193499141,-0.002918705565940471,-0.0015502659169353106
2026-04-28 20:00:00+00:00,0.03297360000000002,0.018919998279946438,0.010435918967967858,0.0021574608228891014,-0.0018483365167522338
2026-04-29 20:00:00+00:00,0.01108799999999997,0.0023891974578082093,0.0015206384746849363,0.002486549237342459,-0.003740708020657732
2026-04-30 20:00:00+00:00,-0.00066,0.004254800000000032,0.003177239596603764,0.002566071798996624,0.00466042330875735
2026-05-01 20:00:00+00:00,-0.0044615999999999935,-0.02880680000000001,-0.012835680254195129,-0.0062907144184310634,-0.0004326296619866026
2026-05-04 20:00:00+00:00,0.002666399999999976,0.012075799013599883,0.004140839186165262,0.001959771951260678,-0.0026918652401162787
2026-05-05 20:00:00+00:00,-0.018282024928565184,-0.013222008309521749,-0.006487805512885364,-0.0033069327634396616,-0.004144678275067016
2026-05-06 20:00:00+00:00,0.0,0.000950400000000036,0.002669040000000033,0.005825567990099507,0.01040388882586662
2026-05-07 20:00:00+00:00,0.0,-0.003801600000000044,-0.0033844800198709656,0.00020755303051868783,-0.0004144883602605874
2026-05-08 20:00:00+00:00,0.0,-0.0005676093644315551,0.005158554381341078,0.004674471644816809,-0.0003065098193244126
2026-05-11 20:00:00+00:00,-0.02286900000000006,-0.009452306288194882,-0.0013272637729169485,-0.0005121619180420166,0.0022211538215192537
2026-05-12 20:00:00+00:00,-0.008570099999999933,0.0019360000000000401,-0.00010957247717767217,-0.001096926268712788,-0.0028966805165803124
2026-05-13 20:00:00+00:00,0.036243899999999975,0.01968668593445493,0.008947601359443563,0.008445479601193172,0.0032906730829524284
2026-05-14 20:00:00+00:00,-0.00536580488417112,-0.006122601628057049,-0.00023364097683423665,0.004965179502736229,0.0009074848838817502
2026-05-15 20:00:00+00:00,0.0,-0.0077252999999999515,-0.011932140113735404,-0.011572319233388148,-0.010489845694814148
2026-05-18 20:00:00+00:00,-0.006204006016883454,-0.007214919160528607,-0.011784312072423362,-0.008226804719128216,-0.007412354259503181
2026-05-19 20:00:00+00:00,0.0,-0.0038314011107682196,-0.006279305494870416,-0.0057593765830741325,-0.003091666938549938
2026-05-20 20:00:00+00:00,0.0,0.0013711485438401675,0.0012266085750684537,0.0020540824271207455,0.004177441400040834
2026-05-21 20:00:00+00:00,-0.0021318012150300545,-0.002522397672653724,-0.0018553186035922536,0.00044598946124740495,0.0017341458388674073
2026-05-22 20:00:00+00:00,-0.008893500000000089,0.001709399999999946,-7.742055835187872e-05,0.0015773711212710094,0.004378293404803161
2026-05-26 20:00:00+00:00,0.007910076387618432,-0.01142626002980633,-0.007004916536227024,0.003985239266793951,0.0038546325965422247
2026-05-27 20:00:00+00:00,0.006276595920423164,0.015025998640141045,0.007456015799887422,0.0011890582491225535,-0.0020467403929360865
2026-05-28 20:00:00+00:00,0.0,-0.004129456224115083,0.003758005549864623,0.00218293179411595,0.008065537046269663
2026-05-29 20:00:00+00:00,0.0,0.0002887337475228605,0.0032198001869438012,3.4600742598513147e-06,0.007422641047856775
2026-06-01 20:00:00+00:00,0.0,-0.0016061519808032289,0.0011714002463756497,0.008865730055263702,0.0016739034535339266
2026-06-02 20:00:00+00:00,-0.002481601749139968,-0.0008272005830466559,0.0032894396501720142,-0.0014767502103509404,-0.0017044500938507854
2026-06-03 20:00:00+00:00,-0.0032340013043260477,-0.0010780004347753492,-0.00154902127782751,-0.0016481429819575504,-0.006210620781523597
2026-06-04 20:00:00+00:00,0.034663199999999984,0.010905368944813566,0.003707836273527919,-7.557087336703718e-05,0.007043469240990657
2026-06-05 20:00:00+00:00,-0.0033792027402448775,-0.00429407352247832,-0.009631514185356748,-0.013230757092678392,-0.010070599176987743
2026-06-08 20:00:00+00:00,-0.010784400690467745,-0.0022440116108616887,-0.0018315073750674832,0.0027542223093481736,-2.9479034387709755e-06
2026-06-09 20:00:00+00:00,0.0,-0.00786104206418794,-0.0026857276984379947,0.0018086267452581055,0.0003053385172304146
2026-06-10 20:00:00+00:00,-0.00542520000552442,-0.0039802426433814654,-0.011250717353348365,-0.012082522322927261,-0.010209084268080612
2026-06-11 20:00:00+00:00,0.003022772771561713,0.0065048408365395785,0.0031109041818023716,0.009337042592982769,0.006605341588464515
2026-06-12 20:00:00+00:00,0.004382400000000066,-0.004659600163692239,-0.0038979602815166726,0.0028539699513725385,0.0034454449000607843
2026-06-15 20:00:00+00:00,0.028432765839553273,0.020755888398630035,0.012453533039178021,0.012371684916914942,0.0072810968326945304
2026-06-16 20:00:00+00:00,0.0,-0.004173401515651967,-0.0013358410999770075,-0.0018714001290658154,-0.0005611972122733329
2026-06-17 20:00:00+00:00,-0.00562322245718316,-0.013096390222394484,-0.00925703427731885,-0.004578631451557195,-0.004804512752016608
2026-06-18 20:00:00+00:00,-0.0027852019255177993,-0.00039545064757773616,-0.0002372703885466417,0.0017606163080640276,0.0028861935997446897
2026-06-19 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2026-06-22 20:00:00+00:00,-0.06527400122656932,-0.030369022805594142,-0.018221413683356485,-0.011333594173449993,-0.007877816552313652
2026-06-23 20:00:00+00:00,-0.006573600000000024,0.003271619127163753,-0.000769429460932661,-0.0014200023422321361,-0.0050136274185558945
2026-06-24 20:00:00+00:00,0.010414794994315184,-0.0028497716685616154,-0.0009640635404616439,-5.554615577284209e-05,0.0009972451552804997
2026-06-25 20:00:00+00:00,0.0006863923506316496,-0.023934902775155115,-0.02783488619725728,-0.011661123672436156,-0.009135363766639317
2026-06-26 20:00:00+00:00,-0.004250401944335872,0.01827319861873094,0.016448519171238588,0.011231894754898655,0.004236096646363642
2026-06-29 20:00:00+00:00,0.0,-0.008588800147169682,-0.006179813003925486,-0.001533974943852253,0.0034537858111864835
2026-06-30 20:00:00+00:00,0.0,-0.0013662010938468984,0.002639750855002132,0.0001849499723600728,0.0035062702087336845
2026-07-01 20:00:00+00:00,0.0,0.009486399999999976,0.00568655999999993,0.014710401174364996,0.007501795985696664
2026-07-02 20:00:00+00:00,0.0,0.00516823931385586,0.007810703588313525,0.001794504153194552,0.0008513492602090564
2026-07-06 20:00:00+00:00,0.001029591646885042,-0.0016009456992965032,0.00900741258042214,0.008818126290211076,0.007640742697234289
2026-07-07 20:00:00+00:00,-0.00237600000000009,0.003498439999999959,-0.002476056789913987,-0.0015980584640730843,-0.006447507373680439
2026-07-08 20:00:00+00:00,0.009806155258963395,0.002550159579195665,-0.0018438246934258512,-0.003772495252174586,-0.0015845593678781107
2026-07-09 20:00:00+00:00,0.021443399999999856,0.007147799999999952,0.004652339883452241,0.0066132606715465616,0.0017273099012045834
2026-07-10 20:00:00+00:00,-0.008167807627299153,-0.004517874554509663,-0.0023123516459065212,0.0008270509001130431,0.0011344654990488583
2026-07-13 20:00:00+00:00,0.0,-0.004980278145139141,-2.6573537541863675e-06,-0.005733568131397853,-0.002424683357073693
2026-07-14 20:00:00+00:00,-8.220360760446056e-05,-0.0016235241967687034,-0.001338898229707803,0.0014727114796925297,-0.00042991268136654865
2026-07-15 20:00:00+00:00,0.003511200000000108,0.001170400000000036,0.012935142000000066,0.014851908437739278,0.00907293620137461
2026-07-16 20:00:00+00:00,-0.03812159999999999,-0.012707199999999997,-0.0014939102070463076,-0.010880606942373664,-0.0022743065663513072
2026-07-17 20:00:00+00:00,-0.027435001235153484,-0.011444449002207488,-0.007949069865253672,-0.009523530080455044,-0.007139424463110516
2026-07-20 20:00:00+00:00,-0.0076572211033686015,0.0014498196056816593,-0.0009444492637300537,-0.001976034631865032,-0.0017809944301506147
2026-07-21 20:00:00+00:00,0.0,0.015434099999999992,0.010317119571508711,0.0055868787453933425,0.001734371161394553
2026-07-22 20:00:00+00:00,0.0,-0.015148874504553817,-0.008947425144108064,-0.0020705750678036935,-0.0054460677383064695
2026-07-23 20:00:00+00:00,0.0,-0.005217311078386855,-0.00622314840061929,-0.0042603093787370195,-0.0030010535880281
2026-07-24 20:00:00+00:00,0.0,0.017835269792616997,0.010653113875570193,-0.0004067310622148995,-0.0021930851380884448
2026-07-27 20:00:00+00:00,0.0,-0.00238700000000003,0.0024121676428844547,0.0003349717860785164,0.006330124892657237
2026-07-28 20:00:00+00:00,0.007111085997510858,0.008045261999170251,0.00487434665748681,0.0030129401857424956,0.0006219848410446563
2026-07-29 20:00:00+00:00,-0.015823166121311533,-0.007639126064256103,-0.005576115638553659,-0.007807561324483775,-0.005166266990418959
2026-07-30 20:00:00+00:00,-0.004187178583849063,0.0009118970864903214,-0.00041382174889749505,-0.003929375765204951,0.002551469794656894
2026-07-31 20:00:00+00:00,-0.018806700000000075,-0.013039454578913354,-0.015834752747348017,-0.0022760936064591592,0.001845743009653772
2026-08-03 20:00:00+00:00,0.0305778000000001,0.029917786351060516,0.022842591666215783,0.02560166568016689,0.01323446126022065
2026-08-04 20:00:00+00:00,0.03393323999999999,0.011311079999999996,0.012608639999999938,0.00749956624708112,0.00426844233707163
2026-08-05 20:00:00+00:00,0.002474556428924743,0.002672852142974934,-0.0010006497471175047,-0.005909250110975655,-0.0032803447663635977
2026-08-06 20:00:00+00:00,0.009157499999999999,0.0017324999999999997,0.005839811999999997,-0.0046566585680028316,-0.0021235541994817963
2026-08-07 20:00:00+00:00,-0.00858825714705124,-0.001965152382350429,-0.0019391478364229459,0.013638107081788517,0.01316666437607505
2026-08-10 20:00:00+00:00,0.0,0.0036431999999999875,0.005030518299364788,0.006280385556707154,0.002972071011600157
2026-08-11 20:00:00+00:00,0.0,0.0007392000000000279,0.0004435200000000168,-0.0027006222833609594,-0.003424844253117931
2026-08-12 20:00:00+00:00,0.0,0.004276800000000012,0.002566080000000007,0.001373783551503699,-0.0016401920081383554
2026-08-13 20:00:00+00:00,0.0,-0.004185088632584174,-0.0019513738435990142,0.0003494125916304332,0.001886176700187764
2026-08-14 20:00:00+00:00,0.0,-0.0002910896300351078,0.0013070317843765224,-0.0009589979478083217,0.0030020288150558825
