sessions,total_return,cagr,vol,sharpe,max_dd,transactions,exposure,max_gross,end_value,commission,cost_drag,tx_per_session,avg_n_long,strategy,params,elapsed_s
173,0.008212913606709726,0.011985719627287228,0.0928975179748767,0.17393840361165547,-0.11050860398488194,212,1.0,0.5970144274160932,100817.63832995595,206.075,0.00206075,1.2254335260115607,16.271676300578033,naive_momentum,12,167.5
173,0.017672256881617443,0.025845786642874957,0.031544340391841556,0.8246613840610809,-0.022372025178864052,15,0.9364161849710982,0.19637609912585435,101767.22568816174,15.15,0.0001515,0.08670520231213873,4.722543352601156,naive_momentum,16,141.3
173,0.0,0.0,0.0,,0.0,0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,naive_momentum,20,139.4
173,0.0,0.0,0.0,,0.0,0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,naive_momentum,30,151.8
173,-0.07039486861407007,-0.10087078244372127,0.10282875854879274,-0.9588084380532821,-0.16469358271919265,7758,0.9884393063583815,0.8967682160649939,93117.69215544686,7401.580000000007,0.07401580000000008,44.84393063583815,16.61849710982659,double_ma,100/390,346.5
173,-0.022885505789400074,-0.03316119271151008,0.08906192910168015,-0.3164532804824884,-0.11611865771179819,3890,1.0,0.902807346966864,97818.79929162865,3677.0000000000023,0.036770000000000025,22.485549132947977,16.751445086705203,double_ma,200/780,482.4
