,COST,MA,NU,ARKK,XPEV,HOOD,ABNB,JPM,AMD,BRK.B,PLTR,SPY,AMZN,NIO,TSLA,GOOG,PYPL,UNH,GEV,AAPL,AAL,BAC,TLT,V,WFC,TSM,COUR,C,NVDA,LI,BABA,MSFT,F
2025-09-22 20:00:00+00:00,-0.0013398554342455371,0.0,0.008500800000000072,0.00013197833422982512,-0.01346400000000006,0.00626998872077856,-0.006553986477859553,-0.004514399999999945,0.013246199999999807,4.6138335746386474e-05,-0.017545451452269607,0.0037091999999999277,-0.013345200000000017,0.0,0.0157937999363928,-0.005557203811676285,-0.00798600000000024,0.011906399999999975,0.022649850323742327,0.041619599999999965,0.0,-0.0061247999999999815,0.0,0.007207199999999897,-0.0008054184486087342,0.03618774700139066,0.0,0.0,0.03738239999999991,0.0,-0.00021121526760063715,0.0,0.0
2025-09-23 20:00:00+00:00,-0.00036630000000004197,0.0,-0.00910800000000012,-0.004455354910438222,0.013238639132133393,0.0032069210595970887,-0.014724599999999963,0.00566935914973706,0.007900200000000168,0.000534599999999964,0.0,-0.0005940000438706875,-0.02733192000000002,0.0,-0.015338400007993304,0.0008315899839795338,-0.005372399999999765,0.01857239805298389,0.0,-0.0066131999999999875,0.0,0.009239764396641108,0.00022915733731638738,-0.012658851541472154,-0.02376173648734038,-0.0003300004612651901,0.0,0.0,-0.027719999999999998,0.0,0.012737967949561184,0.0,0.0
2025-09-24 20:00:00+00:00,0.0051545379465092805,0.0008903582935497797,-0.008500799999999921,-0.0004455113963952317,0.0,-0.005506385106188818,-0.0031877999999999516,0.0,-0.010205586226165237,0.0015900817004146255,0.006375599088032413,0.0005675999837070503,-0.0010810807768672566,0.0,0.00015179976900095424,-0.014160342204114263,0.008276399999999826,0.0,-0.002521515291041569,-0.012606053731172222,0.0,0.00043535261487630576,-0.003814800000000132,0.0,0.0015696001087511058,-0.01049401322962843,-0.009114598296987318,0.0,-0.007933200113733533,0.0,0.0,-0.0012705039256163944,0.0
2025-09-25 20:00:00+00:00,0.006560295381600208,-0.0024749999999999998,-0.013965599999999903,0.0,0.0,0.0,-0.007431816646227948,0.0,0.0037184400000000095,0.0,0.012658799479637413,-0.012896400021668695,-0.008751599999999993,0.0,0.0,0.0021119895979009105,-0.024763352372708023,0.0,-0.028261200000000108,0.0038774991809168474,0.0,0.00287100000000009,-0.005266815086824581,0.0,0.002494799999999982,0.0,-0.01484999999999985,0.003115104364104745,0.0,0.0,0.0,-0.0066990006101350945,0.0
2025-09-26 20:00:00+00:00,-0.028683600341605386,-0.0035639999999999097,-0.012474016573851781,0.011287933181536277,0.0,-0.003894079245312177,0.015444000000000058,-0.0024981484238818345,-0.010988999999999909,-0.0034362862765902535,0.0007259994879185887,0.0007391999539788457,0.0003012874171747944,0.0,0.0,0.0,0.009002400000000065,0.0,-0.0011353271853513523,-0.003527708444206432,0.0,0.005167799999999952,0.0,0.0,0.008579294969175215,0.0,0.004592275352342712,0.012345299999999951,0.007589999826232151,0.0,0.0006235637718549514,0.005065494665770406,-0.005068824336580503
2025-09-29 20:00:00+00:00,0.009480832406273247,0.00493349999999994,-0.009182284200440722,0.03564,0.0,0.11856239999999992,-0.00316800000000012,-0.0039568378197988386,0.011767139999999968,-0.0012870000000000299,0.0066,0.002455200000000018,0.0,0.0,0.0,0.0,0.038768399999999856,0.0,0.0,0.00035969923876998105,-0.011154090719352961,0.005550600000000054,0.002811566991278205,0.0,0.0,0.0,0.0,-0.0024881999999999877,0.023429999857752293,0.0,0.040616399999999976,0.0051480000000001195,0.0
2025-09-30 20:00:00+00:00,0.008355599999999904,-0.0038944811172449178,-0.004890787598033994,0.002019600000000114,0.0,0.046793998306944334,-0.014889599999999963,-0.0050259276502392135,-0.002949561508753877,0.00575849999999994,0.01826879999999989,-0.00030360004701094565,0.0,0.0032501842093870118,0.001847999864080425,0.0,-0.042873666499015355,0.0,0.005834391024030642,0.0,-0.01458599999999994,-0.01832162736895882,-0.003141599999999994,-0.0003829911845729748,0.000263838208244706,-0.0021120634115138408,0.0,-0.0026534985687517746,0.006837599932647331,0.0,-0.006002700000000018,0.0036134999999999397,0.0
2025-10-01 20:00:00+00:00,-0.008157599999999933,-0.0026400342027708664,-0.04751670000000008,0.009410669795999806,0.0015095059703540891,-0.009643923786610211,0.0071280000000001195,-0.010041924429139466,0.0,-0.00801899999999991,0.013580160000000013,0.0035640000000000597,-0.005134802592332512,0.005200800000000071,0.016747499955928884,0.011167141054520944,0.0,0.0,-0.016843479108879483,0.0057683979150161754,0.006863865402919004,0.0,0.0014649153226603674,0.01689599999999994,-0.016843639794709233,0.03445200000000003,0.0,-0.015972016094741238,0.0,0.0,0.016381200000000106,-0.004240502671238882,0.0
2025-10-02 20:00:00+00:00,-0.0005642999999998619,0.005824499999999879,0.0030602387560666826,0.008597421052672988,0.004573800000000042,0.04528061999999998,-0.010718774589204004,0.0,0.007636199649269042,-0.0016560929507279205,0.010074240000000081,0.000937199993346544,0.0017295270852428666,0.032505,0.0,0.005187599999999934,0.01738344901559143,0.007721985898820862,0.00010560000000005401,-0.00022110026487662251,0.0,0.0,0.0,-0.004910400000000036,0.0,-0.0016830265857939411,0.0,-0.00845870183497857,0.0,0.0,0.04263599999999994,-0.011005500743024704,0.0
2025-10-03 20:00:00+00:00,-0.001366200000000108,0.00343159326105816,0.0,-0.018629114866025927,-0.02369605982164691,0.018572399999999916,-0.010058400000000155,-0.002112010573944344,-0.02894759999999993,0.0,-0.07122720000000005,0.0,-0.012612600000000083,-0.02470380000000004,0.0,-0.012685201954022054,-0.004396140473271639,0.026677193264820046,-0.014810400000000034,0.0011945986079667863,0.0,-0.008620359758252443,0.0,0.01016400000000006,-0.0030187889432210747,-0.001386019926552276,0.0,0.005524199999999928,0.0030854994346922373,0.0,-0.004369202566612839,0.0020294764784092876,0.0
2025-10-06 20:00:00+00:00,-0.007296299999999892,0.004190931417762858,0.0,0.03223439999999994,0.02420879999999989,-0.027650699999999986,0.006797782099017086,0.0015444000000000959,0.2200803000000001,0.0,0.02917198481488422,0.0,0.0054185973096672335,-0.009101400000000126,6.599970652664524e-06,0.009094788897601897,0.013246061122629611,0.0,0.010837200000000047,0.0,-0.0025986214645879226,-0.014850150937992907,0.0,-0.0014520000000000299,-0.008755053843742202,0.03349499999999985,0.0,0.007444619759545421,-0.01024649999999991,0.0,0.0,0.018958498204283036,0.0
2025-10-07 20:00:00+00:00,0.004421212037685659,0.001534028279125623,-0.009804367050363279,-0.01949653809892191,0.00752756435951228,0.0021760200000000168,-0.0029288846281541507,-0.008976282090719346,0.049374598432908215,0.0,0.01191959980743657,0.0,0.0008546622519845323,-0.01820279999999995,-0.04455990011703642,-0.015892847329646468,0.012658692422182207,0.0,0.00382799999999997,0.0,-0.007544354469652516,0.0,0.0,0.008210400000000036,0.0,-0.025574999999999997,0.0,0.0,-0.0019304999999999698,0.0,0.0007787737571489788,0.0,0.0
2025-10-08 20:00:00+00:00,0.0,0.0,0.013067999999999969,0.018400779003589444,0.0,0.041690880000000076,0.001155,-0.010721699999999777,0.0,-0.005973062626011038,-0.0005940043354419868,0.0,-0.0025261533613641766,0.04290659999999999,0.0,-0.002428820713189775,0.019889099999999993,0.0,0.006573532197621679,0.0,0.0,0.0,0.0,-0.0027720000000000296,0.0,0.032538000000000115,0.0,0.0,0.0195525,0.0,-0.00158399999999991,0.0,0.0
2025-10-09 20:00:00+00:00,-0.004669513686920127,0.0,0.002613600000000024,-0.009474300000000161,0.0009589739328829864,0.009979199999999928,0.00132,0.0033356988368690417,0.002422199772800227,-0.003484799999999982,-0.020792659133356962,-0.0026532000978204675,0.011926199999999958,-0.03705584971634431,0.0,-0.01366200000000003,-0.007709270770952257,0.0,0.01161600000000009,0.0,0.0,0.0,0.0,-0.008065234855465715,-0.008104806280674993,-0.02260502852858667,0.0,-0.0008581370880923213,0.012952499836876977,0.0,-0.013853443581730143,0.0,0.0
2025-10-10 20:00:00+00:00,0.0,-0.016599126366138733,-0.02940300000000012,-0.007953669858337007,-0.08765636036165383,-0.052998000750078135,-0.020337122711228447,0.0,-0.06869478105193709,-0.010084655645719426,-0.04927295999999996,0.0,-0.048391199999999954,0.0,0.0,-0.017120400690171452,-0.0023100994255475823,0.0,-0.026730005180062816,0.0,-0.007603414050180663,0.0,0.0,0.0,-0.017886224847301464,0.0,-0.010864160452312598,-0.0041316261899330626,-0.044748000000000114,0.0,-0.03152160020235103,0.0,0.0
2025-10-13 20:00:00+00:00,0.0033130722536214214,0.0,0.010454400000000096,0.0,0.0,0.0,-0.0036594759322020535,0.0,0.014826567829728533,0.0,0.006177599999999933,0.0005015999457501585,0.014543100000000054,0.0,-0.0054054003228241115,0.009173987927024164,0.0,0.0,0.014678391882895915,0.00022439749989011033,0.01774080000000007,0.0,0.00022999104559085935,0.0,0.0,0.0027851788379937214,0.013721399999999825,0.0,0.025063499513976455,0.0,-0.00812790658698429,-0.0012540182190680662,0.0
2025-10-14 20:00:00+00:00,0.010781100000000023,0.007457937994283747,-0.011107800000000102,0.0005673148412111322,0.0017324230773334284,0.006443174772618422,0.03190176000000001,0.0,-0.020621700605189516,5.408216102632195e-05,-0.016500000643640107,0.0017687993628951835,-0.013637909999999923,0.0,-0.013117499999999999,0.001900741729233573,-0.0012281410878632322,-0.00590048992446983,-0.005055599999999903,0.00118799999999997,0.03801599999999994,0.004619911012898274,0.003029400000000096,0.00014517400086090673,-0.0012804233462472303,0.0,0.010781100000000174,-0.0031020031541923614,0.0,0.0,-0.020476499999999908,0.0,0.0048640232485346905
2025-10-15 20:00:00+00:00,0.010827071738393841,-0.005660181324021992,0.017630005509217325,0.021324348367629795,0.010175125884160589,0.0,0.008807040000000033,-0.005916913284533043,0.08644350000000009,0.000831599999999994,0.005763113919603738,-0.0014652000266545519,-0.004380090000000196,0.0,0.011590919999999932,0.011233198735952783,0.0,0.0009899929997871822,-0.007722052222490247,0.00633600000000009,0.02112,0.044154000000000054,0.0019139966391865436,-0.007048800000000042,0.021265199999999866,0.0,0.005644756221802904,-0.006633423390010643,-0.004501200302542979,0.0,0.01251660342021381,-0.005676001966529429,0.009728400000000005
2025-10-16 20:00:00+00:00,-0.004339591627829873,-0.023215500000000118,0.0,0.0022813516745137804,0.0,0.0,-0.003816324819390538,-0.0018480005839194155,-0.00727980023183506,-0.015008400000000005,-0.00034320631383567157,0.0,-0.0072798053792882495,0.0,-0.012188220286005594,0.012381592810198853,0.0,0.0,0.0,-0.01458600215877438,-0.04646399999999991,-0.010560111294102571,0.0,-0.01846684940330198,-0.03511204050930509,0.0,-0.005817490400307315,0.0,0.004791599620919241,0.0,-0.007101648549923334,0.0,-0.002653199999999988
2025-10-17 20:00:00+00:00,0.0034913734891722377,0.02019600000000009,0.0019781757519874463,-0.002237409117274205,0.0,-0.0010131021234414583,0.0,-0.00316799999999997,0.0012566363954380631,0.007147799999999952,0.0,0.0,0.00036299800153630256,0.0,0.015394499682182625,0.0,0.0,0.0,0.0,0.0,-0.0016895999999999639,0.01900799999999997,0.0,0.0,-0.008434800000000131,0.0,0.0,0.0007952370864802878,0.0,0.0,-0.01104510340797879,0.0,0.01591919999999993
2025-10-20 20:00:00+00:00,0.0,0.008860499999999969,0.027059999999999997,0.04588979999999998,0.0,0.04546410000000014,-0.005629052544655633,0.01560899999999991,0.0,0.003286800000000012,0.0,-0.0008052000631304963,0.01617,0.0,0.015741000000000088,-0.0018909099248793017,0.0,0.0,0.0,-0.007263300237688049,0.02534399999999991,0.01465200000000003,0.0,0.0,0.030056399999999973,0.0,0.021384113859620354,0.02023146304093424,0.0,0.0,0.036465,0.0,0.006190800000000072
2025-10-21 20:00:00+00:00,0.0,0.012110984432635773,0.004157147306719984,-0.01570480757896334,0.0,-0.035178040536868516,0.005996099999999873,-0.0034980218299159012,0.006883794666717399,-0.00038549757259176653,-0.0034188005446955227,0.00013200000000003002,0.02541,0.0,-0.008616960000000026,-0.022284905230946124,0.0,0.0,0.001286994992431746,0.002069099999999994,0.015206399999999976,-0.01009799999999997,0.0,0.0,-0.010190504779833286,-0.007491037016243467,0.01052700000000003,0.0,0.0,0.0,-0.03794673345216109,0.0,0.04775759999999993
2025-10-22 20:00:00+00:00,-0.005211096813785838,-0.005874431965841636,0.0,0.01179598857949796,0.0,0.03332206690242384,-0.0037949999999999998,0.0,0.0,0.0,-0.014054703206513558,-0.0002244001458626053,-0.01982904000000006,0.0,-0.010512480438358493,0.00475200000000003,0.0,0.0,-0.04591950220057028,-0.01651650000000006,-0.022471803983824236,-0.012342416736930803,0.0,0.0,0.0,-0.0005280176884685533,-0.03640612116216114,-0.001990238941053885,0.011127599561642413,0.0,0.0023429963015089332,0.0,-0.00884399999999991
2025-10-23 20:00:00+00:00,-0.002583900000000126,0.002721653265027753,0.02164143732754576,0.028874999999999998,-0.0011944890568972278,0.059328719999999883,-0.00113849999999994,-0.0028050954550570347,0.0007510799173636588,-0.003320084001368268,0.027152400000000066,0.004831199999999957,0.014885640000000058,0.0,-0.010213500074101189,0.0046331999999999875,-0.0018917032696025762,-0.006045725865275458,0.000329985446591304,0.005517599999999933,0.013685813893512458,0.012869999999999849,0.0,0.0,-0.008052148760677013,0.006963000000000119,0.0,0.0,0.010137600000000083,-0.0016859038175080195,-0.0036960069964289775,0.0,-0.010612800000000101
2025-10-24 20:00:00+00:00,-0.009761399999999976,0.0,-0.00318450000000018,0.018018000000000117,0.009701999999999879,0.04165920000000008,0.004857600000000083,0.02065785416873127,0.07168392000000005,0.00405900000000006,0.02328150000000006,0.007853999700454918,0.014589959999999996,0.0,-0.020621040112816128,0.027086399999999976,0.009460959331999284,-0.001848387707148704,-0.005907025582143756,0.01074480000000013,0.0,0.01643400000000021,0.0,0.0,0.02269080000000022,0.01300200000000003,0.0,0.0,0.01491599954544948,-0.013810499999999969,0.014193300000000072,-0.00026400996229036534,0.12558480000000014
2025-10-27 20:00:00+00:00,-0.005280265429841647,0.000775464765093061,0.005083308370004274,0.008893500000000089,0.06551160000000014,0.041975900370611455,0.008273099999999903,0.0,0.026690400000000034,-0.007062008347646674,0.02501498999999996,0.0017423998632610073,0.012991439999999979,-0.005036327938014319,0.004349399895996871,0.03659040000000004,0.0,0.0,-0.002590758078195722,0.021671099999999874,-0.005267024221864658,0.00871199999999988,0.0,0.0,0.0037090145535525376,-0.002244077109526593,0.0,0.01000225234422042,0.012949199568120484,-0.009474552948721007,0.03001349999999994,0.01272150000000006,-0.028743006465655054
2025-10-28 20:00:00+00:00,0.0,-0.010560000000000149,-0.0003643735258785273,-0.003795103869790364,0.013490399999999885,0.0012275198090030562,0.0018704274091890874,0.0006269774739972035,0.0006616388834631243,0.0,0.003438929999999941,0.002798399984837724,0.010395,0.005755200000000018,0.0,-0.0046332000000001376,0.0,0.0,-0.02217610126008486,0.0006896999999998979,-0.03995275315115477,-0.0031020010569237774,-0.0015642215886857093,-0.0033396335878150556,0.004896757400353931,0.0,0.0,-0.0024006985766246497,0.017324999655161148,0.0,-0.015203099999999903,0.017127000000000028,0.0
