sessions,total_return,cagr,vol,sharpe,max_dd,transactions,round_trips,exposure,max_gross,end_value,sym_a,sym_b,lookback,entry_z,exit_z,group
630,0.17816879926423046,0.06778301158561861,0.07531075615569015,0.9084848772228614,-0.0755875847807348,98,24,0.4111111111111111,1.0017814592270138,117816.87992642305,AMZN,GOOG,30,2.0,0.5,megacap_tech
630,-0.07178025003131627,-0.029355223118211593,0.11879522344694392,-0.19138828640390207,-0.1616981013446378,16,4,0.9412698412698413,1.1189609415783035,92821.97499686838,AMZN,GOOG,30,2.5,0.0,megacap_tech
630,0.14519734967821418,0.055728227649384676,0.056286003330732665,0.9916492944985384,-0.07933804473819062,54,13,0.20952380952380953,1.0023010013751723,114519.73496782142,AMZN,GOOG,30,2.5,0.5,megacap_tech
630,0.08598139996192122,0.0335439635070125,0.12398437964963283,0.32790517640965744,-0.11331319261645378,14,3,0.9968253968253968,1.0665037101565153,108598.13999619213,AMZN,GOOG,60,1.5,0.0,megacap_tech
630,0.3438810488914936,0.12549697442751206,0.09161444701952147,1.3362940187021533,-0.0876029602212125,114,28,0.5793650793650794,1.0026511213142242,134388.10488914937,AMZN,GOOG,60,1.5,0.5,megacap_tech
630,0.08598139996192122,0.0335439635070125,0.12398437964963283,0.32790517640965744,-0.11331319261645378,14,3,0.9968253968253968,1.0665037101565153,108598.13999619213,AMZN,GOOG,60,2.0,0.0,megacap_tech
630,0.2315316994193628,0.08687159305477676,0.07564605332310037,1.1388887690748168,-0.06102881265597759,62,15,0.3968253968253968,1.0020695245550215,123153.16994193627,AMZN,GOOG,60,2.0,0.5,megacap_tech
630,0.08598139996192122,0.0335439635070125,0.12398437964963283,0.32790517640965744,-0.11331319261645378,14,3,0.9968253968253968,1.0665037101565153,108598.13999619213,AMZN,GOOG,60,2.5,0.0,megacap_tech
630,0.23970084961423832,0.0897497035267516,0.06216556204354791,1.413650928203316,-0.06102220695921823,42,10,0.27936507936507937,1.0014855771938216,123970.08496142383,AMZN,GOOG,60,2.5,0.5,megacap_tech
630,0.12360859998643692,0.047721899980975646,0.12455622111512514,0.43633057704536043,-0.11786313406658144,10,2,0.9984126984126984,1.0665037101565153,112360.85999864369,AMZN,GOOG,90,1.5,0.0,megacap_tech
630,0.13165344957500325,0.050716084733678946,0.08597342499694571,0.6182629428486307,-0.0662778660388893,58,14,0.46984126984126984,1.0384930079525045,113165.34495750033,AMZN,GOOG,90,1.5,0.5,megacap_tech
630,0.12360859998643692,0.047721899980975646,0.12455622111512514,0.43633057704536043,-0.11786313406658144,10,2,0.9984126984126984,1.0665037101565153,112360.85999864369,AMZN,GOOG,90,2.0,0.0,megacap_tech
630,0.10577354972598618,0.04103775191297965,0.07199608435750468,0.5945564940724722,-0.06491190517348944,42,10,0.346031746031746,1.0023495587870221,110577.35497259861,AMZN,GOOG,90,2.0,0.5,megacap_tech
630,0.12360859998643692,0.047721899980975646,0.12455622111512514,0.43633057704536043,-0.11786313406658144,10,2,0.9984126984126984,1.0665037101565153,112360.85999864369,AMZN,GOOG,90,2.5,0.0,megacap_tech
630,0.12796229980089668,0.04934387945386298,0.05389820760296549,0.9206192654606491,-0.07125833050681041,26,6,0.20793650793650795,0.9855843776813548,112796.22998008967,AMZN,GOOG,90,2.5,0.5,megacap_tech
630,-0.19093335011593981,-0.08125768390094035,0.08546427172988512,-0.9488076214955806,-0.22297424033411217,6,1,0.9952380952380953,1.0587866955128737,80906.66498840602,XLE,XLF,30,1.5,0.0,sector_etf
630,-0.014886108217201932,-0.005981248015071605,0.05860414129823106,-0.0731080175535637,-0.12233217090498572,152,38,0.526984126984127,0.9717478146101175,98511.3891782798,XLE,XLF,30,1.5,0.5,sector_etf
630,-0.1688517000559291,-0.07130863312849611,0.08517813110005959,-0.8258703757259899,-0.22194453230908706,6,1,0.9809523809523809,1.0589966347021171,83114.82999440709,XLE,XLF,30,2.0,0.0,sector_etf
630,0.09888009491668837,0.03843692543095356,0.0465412890373993,0.8336514472044618,-0.07087826418587817,92,23,0.3333333333333333,0.9506071498511764,109888.00949166884,XLE,XLF,30,2.0,0.5,sector_etf
630,-0.16830225008762345,-0.07106310857884013,0.08627276786245319,-0.8112428005989664,-0.22200477108744077,6,1,0.9793650793650793,1.0666236259804789,83169.77499123766,XLE,XLF,30,2.5,0.0,sector_etf
630,0.03759169728130174,0.014870421559163516,0.030109834856668554,0.5052667920656864,-0.051035950675728525,48,12,0.18412698412698414,0.9503254406846642,103759.16972813017,XLE,XLF,30,2.5,0.5,sector_etf
630,-0.17290065008490196,-0.07312093769845762,0.08398653421811052,-0.8620424660830629,-0.22188874497988165,6,1,0.9492063492063492,1.066652724507968,82709.9349915098,XLE,XLF,60,1.5,0.0,sector_etf
630,0.07024699681639679,0.027527862688511817,0.05514863978209247,0.5199259903379171,-0.15077443223346876,70,17,0.4634920634920635,1.0013199893168894,107024.69968163967,XLE,XLF,60,1.5,0.5,sector_etf
630,-0.14637515007155333,-0.061343223664635516,0.07896999733027496,-0.7621116573910552,-0.21348678864059933,6,1,0.9174603174603174,1.0777183922615663,85362.48499284466,XLE,XLF,60,2.0,0.0,sector_etf
630,-0.07242060206996304,-0.029623126509312314,0.04548730759780764,-0.6383181028530245,-0.12017622411725515,44,11,0.3396825396825397,1.0506367500577074,92757.9397930037,XLE,XLF,60,2.0,0.5,sector_etf
630,0.23888979992937376,0.08946446868638946,0.06959327224322508,1.2661952063330095,-0.07960619423903392,4,1,0.8523809523809524,1.0549912475016658,123888.97999293738,XLE,XLF,60,2.5,0.0,sector_etf
630,-0.06008130088715813,-0.024480138799901963,0.037649128984704204,-0.6394537301286688,-0.08759934190434004,28,7,0.2492063492063492,1.0502734411811558,93991.86991128419,XLE,XLF,60,2.5,0.5,sector_etf
630,-0.14637515007155333,-0.061343223664635516,0.07896999733027496,-0.7621116573910552,-0.21348678864059933,6,1,0.9174603174603174,1.0777183922615663,85362.48499284466,XLE,XLF,90,1.5,0.0,sector_etf
630,0.07642679646709327,0.029897016883340122,0.05720402540282369,0.5435321680031743,-0.11707587138468434,72,18,0.43333333333333335,1.0524121969107259,107642.67964670932,XLE,XLF,90,1.5,0.5,sector_etf
630,-0.14878440011409055,-0.06240381911102111,0.07779175857446192,-0.7893687789987164,-0.21527786902908086,6,1,0.9,1.0885944589375536,85121.55998859095,XLE,XLF,90,2.0,0.0,sector_etf
630,0.038500948256309675,0.015226064128790906,0.044050403036758,0.3650238524477096,-0.0708149943382479,34,8,0.2857142857142857,1.0153739276896974,103850.09482563096,XLE,XLF,90,2.0,0.5,sector_etf
630,0.23888979992937376,0.08946446868638946,0.06959327224322508,1.2661952063330095,-0.07960619423903392,4,1,0.8523809523809524,1.0549912475016658,123888.97999293738,XLE,XLF,90,2.5,0.0,sector_etf
630,0.0412834992861848,0.016313266159866835,0.03393417355913374,0.49379758426601694,-0.049701710984699554,20,5,0.17936507936507937,0.9718172393221455,104128.34992861848,XLE,XLF,90,2.5,0.5,sector_etf
630,-0.09650715001441479,-0.039781900233378464,0.1328752092620765,-0.23918578639096763,-0.22438406641088038,10,2,0.9777777777777777,1.0723998343085657,90349.28499855852,AAPL,GOOG,30,1.5,0.0,megacap_tech
630,0.17252139885323925,0.06573274783614669,0.09060962816480064,0.7476951861565228,-0.119519085836441,158,39,0.5238095238095238,1.0578828572635257,117252.13988532392,AAPL,GOOG,30,1.5,0.5,megacap_tech
630,-0.07402085001679337,-0.030293106039652518,0.12939240573203276,-0.17313747717686273,-0.218328843164181,12,3,0.9666666666666667,1.0804531982080905,92597.91499832066,AAPL,GOOG,30,2.0,0.0,megacap_tech
630,0.02358029940404993,0.009366222579670458,0.07039094933950892,0.16744609706678512,-0.1005887366139453,90,22,0.3746031746031746,1.0571186044102165,102358.02994040499,AAPL,GOOG,30,2.0,0.5,megacap_tech
630,-0.0511008000137817,-0.02076250964623716,0.1282506918203321,-0.09958289796554219,-0.21807793026659927,11,2,0.9507936507936507,1.1022260501012666,94889.91999862183,AAPL,GOOG,30,2.5,0.0,megacap_tech
630,0.00243099955426751,0.0009716915686603933,0.0613634912616484,0.04630794288942095,-0.13305301113776125,60,15,0.26031746031746034,1.0555075744214102,100243.09995542676,AAPL,GOOG,30,2.5,0.5,megacap_tech
630,-0.07402085001679337,-0.030293106039652518,0.12939240573203276,-0.17313747717686273,-0.218328843164181,12,3,0.9666666666666667,1.0804531982080905,92597.91499832066,AAPL,GOOG,60,1.5,0.0,megacap_tech
630,0.0385724494680173,0.015254023041901599,0.0937561797013476,0.20815200427692163,-0.171435683569804,78,19,0.5587301587301587,1.054897662938906,103857.24494680173,AAPL,GOOG,60,1.5,0.5,megacap_tech
630,-0.07428040002983893,-0.030401837906621654,0.13074351945529547,-0.1707974922848341,-0.23079426908933987,12,3,0.9555555555555556,1.141296492586617,92571.9599970161,AAPL,GOOG,60,2.0,0.0,megacap_tech
630,0.08820849962941879,0.034391267455801344,0.0855984946919678,0.4376865532190289,-0.16018955537261892,58,14,0.42698412698412697,1.054214160355286,108820.84996294188,AAPL,GOOG,60,2.0,0.5,megacap_tech
630,0.13674539999385504,0.05260464502516293,0.12336696336695203,0.4771411283476335,-0.16076651827160227,8,2,0.9079365079365079,1.0639095943318866,113674.53999938551,AAPL,GOOG,60,2.5,0.0,megacap_tech
630,0.14109759973585123,0.054214818948710164,0.06838885986593438,0.8060305048304875,-0.0967691284351645,38,9,0.26666666666666666,1.051333643033217,114109.75997358513,AAPL,GOOG,60,2.5,0.5,megacap_tech
630,-0.07428040002983893,-0.030401837906621654,0.13074351945529547,-0.1707974922848341,-0.23079426908933987,12,3,0.9555555555555556,1.141296492586617,92571.9599970161,AAPL,GOOG,90,1.5,0.0,megacap_tech
630,0.08620439959651738,0.033628851049090525,0.09234068096220252,0.4041759321474674,-0.19057769778730105,70,17,0.5142857142857142,1.0585302247483912,108620.43995965173,AAPL,GOOG,90,1.5,0.5,megacap_tech
630,-0.0511008000137817,-0.02076250964623716,0.1282506918203321,-0.09958289796554219,-0.21807793026659927,11,2,0.9507936507936507,1.1022260501012666,94889.91999862183,AAPL,GOOG,90,2.0,0.0,megacap_tech
630,0.13267529966399105,0.051095488381001086,0.07739558214363476,0.6824305798928871,-0.15555422147863607,50,12,0.3873015873015873,1.0578338235550415,113267.5299663991,AAPL,GOOG,90,2.0,0.5,megacap_tech
630,-0.0511008000137817,-0.02076250964623716,0.1282506918203321,-0.09958289796554219,-0.21807793026659927,11,2,0.9507936507936507,1.1022260501012666,94889.91999862183,AAPL,GOOG,90,2.5,0.0,megacap_tech
630,-0.007302550168173605,-0.0029274443780614723,0.06178823754485505,-0.016690132172896256,-0.14065373821232763,30,7,0.23492063492063492,1.055801839802324,99269.74498318264,AAPL,GOOG,90,2.5,0.5,megacap_tech
